order_id,supplier_id,supplier_name,category,country,order_date,promised_delivery_days,actual_delivery_days,on_time_delivery,quantity_ordered,unit_price_eur,order_value_eur,quality_pass,defect_rate,invoice_accuracy
ORD02655,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-11-12,12,12,1,2899,20.35,58994.65,1,0.008,1
ORD02656,SUP024,PharmaSupplier X,OTC Medication,France,2024-07-09,21,21,1,2574,22.34,57503.16,0,0.0145,1
ORD02657,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-05-02,3,3,1,2362,17.72,41854.64,1,0.0074,1
ORD02658,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-03-01,11,11,1,1103,23.98,26449.94,0,0.0229,0
ORD02659,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-05-15,20,20,1,2130,42.7,90951.0,1,0.0031,1
ORD02660,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-02-29,12,17,0,1848,32.12,59357.76,0,0.0045,1
ORD02661,SUP017,PharmaSupplier Q,Vaccines,France,2024-04-22,17,17,1,248,18.64,4622.72,1,0.0129,1
ORD02662,SUP024,PharmaSupplier X,OTC Medication,France,2024-09-10,19,22,0,1263,14.55,18376.65,0,0.0064,1
ORD02663,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-08-16,5,14,0,2400,18.19,43656.0,1,0.0042,1
ORD02664,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-12-02,11,11,1,1543,24.69,38096.67,1,0.0181,1
ORD02665,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-05-12,11,11,1,4180,16.94,70809.2,1,0.0099,1
ORD02666,SUP011,PharmaSupplier K,Medical Devices,France,2024-03-24,3,3,1,3466,112.3,389231.8,1,0.0175,1
ORD02667,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-04-23,17,17,1,1181,26.15,30883.15,1,0.008,1
ORD02668,SUP024,PharmaSupplier X,OTC Medication,France,2024-04-06,9,9,1,1013,36.63,37106.19,1,0.0012,1
ORD02669,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-11-18,14,14,1,3698,10.94,40456.12,1,0.0013,0
ORD02670,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-07-07,13,13,1,473,25.99,12293.27,1,0.0184,1
ORD02671,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-12-15,8,8,1,638,39.59,25258.42,1,0.0064,1
ORD02672,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-04-09,6,6,1,2566,24.75,63508.5,1,0.0115,1
ORD02673,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-04-21,15,15,1,811,124.17,100701.87,1,0.0033,1
ORD02674,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-03-03,9,9,1,2933,3.87,11350.71,1,0.0031,1
ORD02675,SUP037,PharmaSupplier K1,Vaccines,France,2024-03-31,3,3,1,1627,13.16,21411.32,1,0.0126,1
ORD02676,SUP011,PharmaSupplier K,Medical Devices,France,2024-05-06,14,14,1,3159,16.18,51112.62,0,0.0282,1
ORD02677,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-12-03,9,12,0,1484,73.06,108421.04,1,0.0139,1
ORD02678,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-04-26,9,9,1,1527,27.72,42328.44,1,0.0073,1
ORD02679,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-12-21,10,10,1,1947,2.1,4088.7,1,0.0085,1
ORD02680,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-06-28,4,4,1,850,135.23,114945.5,1,0.011,1
ORD02681,SUP011,PharmaSupplier K,Medical Devices,France,2024-09-18,8,8,1,4178,29.49,123209.22,1,0.0024,1
ORD02682,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-03-22,9,9,1,908,155.9,141557.2,1,0.0025,1
ORD02683,SUP037,PharmaSupplier K1,Vaccines,France,2024-06-30,20,20,1,4673,60.06,280660.38,1,0.0126,1
ORD02684,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-02-15,18,32,0,3661,35.17,128757.37,0,0.061,1
ORD02685,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-05-12,15,15,1,2756,22.35,61596.6,1,0.0053,1
ORD02686,SUP016,PharmaSupplier P,Medical Devices,France,2024-04-20,7,7,1,1422,31.69,45063.18,1,0.0102,1
ORD02687,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-11-07,12,12,1,1361,24.37,33167.57,1,0.0198,1
ORD02688,SUP037,PharmaSupplier K1,Vaccines,France,2024-10-16,7,18,0,1608,18.65,29989.2,1,0.0192,1
ORD02689,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-07-12,8,8,1,2865,8.14,23321.1,1,0.0131,1
ORD02690,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-05-04,18,22,0,646,38.63,24954.98,0,0.0092,1
ORD02691,SUP036,PharmaSupplier J1,OTC Medication,France,2024-07-22,18,18,1,2035,21.9,44566.5,1,0.0134,1
ORD02692,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-10-13,12,12,1,4701,8.14,38266.14,1,0.0003,1
ORD02693,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-04-22,15,15,1,569,57.33,32620.77,1,0.0057,1
ORD02694,SUP019,PharmaSupplier S,Medical Devices,France,2024-10-19,18,18,1,3263,93.81,306102.03,1,0.0146,1
ORD02695,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-01-24,14,14,1,4758,7.1,33781.8,1,0.0035,1
ORD02696,SUP019,PharmaSupplier S,Medical Devices,France,2024-02-04,14,14,1,2292,7.76,17785.92,1,0.0113,1
ORD02697,SUP032,PharmaSupplier F1,Medical Devices,France,2024-06-24,13,13,1,238,75.47,17961.86,1,0.0134,1
ORD02698,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-07-11,21,31,0,2729,44.39,121140.31,1,0.0099,1
ORD02699,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-01-31,18,18,1,1223,21.75,26600.25,1,0.0034,0
ORD02700,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-12-07,3,3,1,4164,7.44,30980.16,1,0.0146,1
ORD02701,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-06-06,5,15,0,2095,5.92,12402.4,0,0.0344,0
ORD02702,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-07-25,17,17,1,3818,6.83,26076.94,1,0.0113,1
ORD02703,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-04-20,5,5,1,4118,38.11,156936.98,0,0.0185,1
ORD02704,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-04-04,7,7,1,3289,32.25,106070.25,1,0.0006,0
ORD02705,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-12-22,21,30,0,3992,16.79,67025.68,1,0.0084,1
ORD02706,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-11-22,9,20,0,4783,10.54,50412.82,0,0.0559,1
ORD02707,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-02-29,5,5,1,3231,8.42,27205.02,1,0.0038,0
ORD02708,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-12-10,21,21,1,1588,12.45,19770.6,1,0.0029,1
ORD02709,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-10-27,5,5,1,292,26.93,7863.56,1,0.0097,1
ORD02710,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-05-24,21,21,1,2427,26.78,64995.06,1,0.0142,1
ORD02711,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-08-03,20,20,1,2608,50.15,130791.2,1,0.0133,1
ORD02712,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-07-24,12,12,1,4958,29.1,144277.8,1,0.0062,0
ORD02713,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-08-02,9,9,1,2947,58.6,172694.2,1,0.0198,1
ORD02714,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-06-18,4,4,1,2101,14.55,30569.55,1,0.014,1
ORD02715,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-01-20,21,21,1,2331,52.39,122121.09,1,0.0123,0
ORD02716,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-08-13,5,5,1,4732,30.53,144467.96,1,0.0027,1
ORD02717,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-04-24,13,13,1,3138,34.33,107727.54,1,0.0144,1
ORD02718,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-06-28,6,6,1,1419,30.19,42839.61,1,0.0135,1
ORD02719,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-04-30,5,5,1,2475,9.28,22968.0,1,0.0124,1
ORD02720,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-10-18,13,13,1,2956,45.35,134054.6,0,0.0331,1
ORD02721,SUP019,PharmaSupplier S,Medical Devices,France,2024-06-01,13,13,1,2493,13.22,32957.46,1,0.0061,1
ORD02722,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-02-07,12,12,1,3340,6.73,22478.2,1,0.0121,1
ORD02723,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-11-07,10,24,0,2217,11.97,26537.49,1,0.009,1
ORD02724,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-05-18,16,16,1,4407,12.19,53721.33,0,0.0669,1
ORD02725,SUP037,PharmaSupplier K1,Vaccines,France,2024-03-28,7,7,1,4960,19.45,96472.0,1,0.0084,1
ORD02726,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-09-01,9,20,0,4467,31.78,141961.26,1,0.0176,1
ORD02727,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-05-18,6,6,1,948,42.91,40678.68,0,0.0798,1
ORD02728,SUP024,PharmaSupplier X,OTC Medication,France,2024-08-16,7,7,1,1519,16.11,24471.09,1,0.0096,1
ORD02729,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-06-16,12,12,1,4348,3.25,14131.0,1,0.0057,1
ORD02730,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-07-30,14,14,1,4897,22.32,109301.04,1,0.0156,1
ORD02731,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-01-06,4,4,1,4742,22.11,104845.62,1,0.0061,0
ORD02732,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-03-16,10,10,1,324,7.77,2517.48,1,0.0147,1
ORD02733,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-03-10,6,6,1,3880,77.85,302058.0,1,0.0079,1
ORD02734,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-12-27,15,15,1,4870,16.14,78601.8,1,0.0136,1
ORD02735,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-01-02,20,33,0,746,24.85,18538.1,0,0.0488,0
ORD02736,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-05-13,14,14,1,1649,5.19,8558.31,1,0.0065,1
ORD02737,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-02-13,5,5,1,4540,33.86,153724.4,1,0.001,1
ORD02738,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-04-03,9,9,1,1390,4.84,6727.6,1,0.0148,1
ORD02739,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-05-07,9,9,1,2498,89.03,222396.94,1,0.0081,1
ORD02740,SUP019,PharmaSupplier S,Medical Devices,France,2024-01-10,12,12,1,3792,42.2,160022.4,1,0.0083,1
ORD02741,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-12-11,15,24,0,329,9.16,3013.64,1,0.0158,0
ORD02742,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-11-29,13,16,0,4761,16.54,78746.94,0,0.0305,1
ORD02743,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-01-26,7,18,0,834,35.54,29640.36,1,0.0194,1
ORD02744,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-05-26,5,5,1,1642,85.11,139750.62,0,0.0242,1
ORD02745,SUP024,PharmaSupplier X,OTC Medication,France,2024-01-30,7,7,1,3103,9.44,29292.32,0,0.0131,1
ORD02746,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-11-08,11,11,1,2871,27.74,79641.54,1,0.015,1
ORD02747,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-03-22,9,9,1,4362,17.69,77163.78,0,0.0499,1
ORD02748,SUP016,PharmaSupplier P,Medical Devices,France,2024-03-10,3,3,1,3387,11.43,38713.41,1,0.0022,1
ORD02749,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-01-06,10,10,1,1716,9.1,15615.6,1,0.0094,1
ORD02750,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-12-20,6,6,1,3604,35.35,127401.4,1,0.0073,1
ORD02751,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-08-12,16,16,1,4018,4.37,17558.66,1,0.0069,1
ORD02752,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-05-07,4,4,1,3132,80.87,253284.84,1,0.0016,1
ORD02753,SUP016,PharmaSupplier P,Medical Devices,France,2024-04-28,21,21,1,2216,76.91,170432.56,1,0.0034,1
ORD02754,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-05-18,7,7,1,4525,10.97,49639.25,1,0.0014,0
ORD02755,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-10-24,3,3,1,1435,7.52,10791.2,0,0.053,1
ORD02756,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-01-27,14,14,1,3488,12.47,43495.36,0,0.0207,1
ORD02757,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-08-24,6,6,1,4001,12.08,48332.08,1,0.0138,1
ORD02758,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-05-13,16,16,1,1598,21.99,35140.02,0,0.004,1
ORD02759,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-10-04,10,10,1,3710,12.33,45744.3,1,0.0136,1
ORD02760,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-06-22,19,21,0,1573,21.41,33677.93,1,0.012,1
ORD02761,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-10-26,13,13,1,4472,10.89,48700.08,1,0.0051,1
ORD02762,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-03-16,10,10,1,1637,17.16,28090.92,1,0.0154,1
ORD02763,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-04-05,6,6,1,804,4.51,3626.04,0,0.0095,1
ORD02764,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-09-19,4,4,1,2939,222.49,653898.11,0,0.0442,1
ORD02765,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-11-10,4,4,1,705,11.63,8199.15,1,0.001,1
ORD02766,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-05-29,4,4,1,1947,52.69,102587.43,1,0.0071,1
ORD02767,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-11-13,11,11,1,1559,27.25,42482.75,1,0.0147,1
ORD02768,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-02-26,18,18,1,1537,6.12,9406.44,1,0.0098,1
ORD02769,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-05-10,10,10,1,3822,23.9,91345.8,1,0.0004,1
ORD02770,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-03-17,7,7,1,1543,15.01,23160.43,1,0.0064,1
ORD02771,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-10-29,15,19,0,1699,35.69,60637.31,1,0.0,1
ORD02772,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-04-10,9,14,0,2574,11.26,28983.24,1,0.0181,1
ORD02773,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-09-14,19,19,1,4852,33.43,162202.36,0,0.0009,1
ORD02774,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-03-26,3,3,1,3192,24.29,77533.68,1,0.0137,1
ORD02775,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-06-09,9,9,1,3771,16.5,62221.5,1,0.0125,1
ORD02776,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-07-22,16,16,1,1813,76.32,138368.16,1,0.0176,1
ORD02777,SUP037,PharmaSupplier K1,Vaccines,France,2024-07-31,10,10,1,3805,19.79,75300.95,0,0.0379,1
ORD02778,SUP024,PharmaSupplier X,OTC Medication,France,2024-03-22,14,14,1,243,64.76,15736.68,1,0.0177,1
ORD02779,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-02-12,7,7,1,1196,63.93,76460.28,1,0.0074,1
ORD02780,SUP037,PharmaSupplier K1,Vaccines,France,2024-03-21,7,7,1,1058,9.78,10347.24,1,0.0185,0
ORD02781,SUP037,PharmaSupplier K1,Vaccines,France,2024-07-29,9,9,1,4944,50.43,249325.92,1,0.0151,1
ORD02782,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-07-24,10,10,1,3895,59.93,233427.35,1,0.0162,1
ORD02783,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-03-29,12,12,1,1573,54.86,86294.78,1,0.0075,1
ORD02784,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-05-12,19,19,1,4615,24.24,111867.6,1,0.0039,1
ORD02785,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-04-24,20,20,1,431,12.5,5387.5,1,0.0115,1
ORD02786,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-04-24,8,8,1,785,36.96,29013.6,1,0.003,0
ORD02787,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-03-29,5,5,1,2525,10.8,27270.0,1,0.0182,1
ORD02788,SUP019,PharmaSupplier S,Medical Devices,France,2024-07-09,20,20,1,3667,41.88,153573.96,1,0.0107,0
ORD02789,SUP036,PharmaSupplier J1,OTC Medication,France,2024-06-01,3,3,1,4874,76.31,371934.94,1,0.0065,1
ORD02790,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-01-30,15,15,1,2603,67.32,175233.96,1,0.0167,1
ORD02791,SUP011,PharmaSupplier K,Medical Devices,France,2024-01-22,15,15,1,4216,6.4,26982.4,1,0.01,1
ORD02792,SUP036,PharmaSupplier J1,OTC Medication,France,2024-09-02,10,19,0,2781,91.71,255045.51,0,0.0768,1
ORD02793,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-05-24,15,15,1,1072,192.36,206209.92,1,0.0145,1
ORD02794,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-12-03,8,8,1,1254,30.83,38660.82,1,0.0087,1
ORD02795,SUP036,PharmaSupplier J1,OTC Medication,France,2024-02-08,9,9,1,2603,48.27,125646.81,1,0.0009,1
ORD02796,SUP024,PharmaSupplier X,OTC Medication,France,2024-05-09,20,20,1,1023,80.74,82597.02,1,0.0097,1
ORD02797,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-10-17,6,6,1,3757,57.46,215877.22,1,0.0152,1
ORD02798,SUP037,PharmaSupplier K1,Vaccines,France,2024-10-31,11,11,1,4415,84.94,375010.1,1,0.0032,1
ORD02799,SUP016,PharmaSupplier P,Medical Devices,France,2024-02-26,20,20,1,1896,13.46,25520.16,1,0.0084,1
ORD02800,SUP032,PharmaSupplier F1,Medical Devices,France,2024-12-18,8,8,1,611,44.4,27128.4,1,0.0187,1
ORD02801,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-10-03,13,13,1,3344,27.97,93531.68,1,0.0019,1
ORD02802,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-01-24,13,13,1,2313,16.82,38904.66,1,0.0106,1
ORD02803,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-12-29,3,12,0,1425,11.17,15917.25,1,0.0168,1
ORD02804,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-12-03,21,22,0,588,26.21,15411.48,1,0.0107,1
ORD02805,SUP016,PharmaSupplier P,Medical Devices,France,2024-08-22,16,30,0,1960,22.97,45021.2,1,0.0111,1
ORD02806,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-09-13,15,15,1,1769,11.78,20838.82,1,0.0097,1
ORD02807,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-02-12,19,19,1,1034,15.9,16440.6,1,0.0193,1
ORD02808,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-07-25,8,8,1,958,17.89,17138.62,1,0.011,0
ORD02809,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-02-25,3,7,0,1370,5.07,6945.9,0,0.0633,1
ORD02810,SUP032,PharmaSupplier F1,Medical Devices,France,2024-04-25,7,7,1,4528,38.66,175052.48,1,0.0146,1
ORD02811,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-04-05,17,17,1,618,147.78,91328.04,1,0.0065,0
ORD02812,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-12-24,3,3,1,4050,100.74,407997.0,1,0.0019,1
ORD02813,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-11-18,14,14,1,1468,5.66,8308.88,1,0.018,1
ORD02814,SUP036,PharmaSupplier J1,OTC Medication,France,2024-02-21,11,11,1,714,40.44,28874.16,1,0.0093,1
ORD02815,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-07-28,6,6,1,4221,41.7,176015.7,1,0.007,1
ORD02816,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-10-23,20,20,1,4532,25.0,113300.0,0,0.028,1
ORD02817,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-12-11,3,17,0,1334,119.51,159426.34,1,0.0075,1
ORD02818,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-07-23,20,20,1,1499,28.73,43066.27,1,0.0071,1
ORD02819,SUP016,PharmaSupplier P,Medical Devices,France,2024-03-11,13,13,1,2623,135.52,355468.96,1,0.0119,1
ORD02820,SUP011,PharmaSupplier K,Medical Devices,France,2024-03-24,13,13,1,2335,40.99,95711.65,1,0.0126,1
ORD02821,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-08-15,12,12,1,4845,42.39,205379.55,1,0.0004,1
ORD02822,SUP011,PharmaSupplier K,Medical Devices,France,2024-08-31,7,7,1,3475,19.32,67137.0,1,0.0198,1
ORD02823,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-08-12,21,21,1,4068,77.7,316083.6,1,0.0001,1
ORD02824,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-08-22,12,12,1,4179,32.81,137112.99,1,0.007,1
ORD02825,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-10-19,12,12,1,716,17.84,12773.44,0,0.0155,1
ORD02826,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-09-15,12,12,1,3885,31.61,122804.85,1,0.0168,1
ORD02827,SUP011,PharmaSupplier K,Medical Devices,France,2024-11-18,13,13,1,4863,22.21,108007.23,1,0.0107,0
ORD02828,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-05-29,21,21,1,2272,305.3,693641.6,1,0.0002,1
ORD02829,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-12-05,19,20,0,2776,8.46,23484.96,0,0.0095,1
ORD02830,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-01-17,8,8,1,3857,12.54,48366.78,1,0.008,1
ORD02831,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-02-01,3,6,0,2316,22.54,52202.64,1,0.0051,1
ORD02832,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-04-23,3,3,1,4520,7.14,32272.8,1,0.0038,1
ORD02833,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-01-22,13,13,1,4530,92.47,418889.1,1,0.0124,1
ORD02834,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-05-14,6,6,1,3507,24.66,86482.62,0,0.0189,1
ORD02835,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-08-16,14,15,0,105,23.8,2499.0,1,0.0136,1
ORD02836,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-12-13,15,15,1,4986,23.26,115974.36,1,0.0041,1
ORD02837,SUP016,PharmaSupplier P,Medical Devices,France,2024-07-02,15,15,1,4670,11.92,55666.4,1,0.0113,1
ORD02838,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-10-04,12,12,1,4765,174.94,833589.1,1,0.0152,1
ORD02839,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-01-10,6,6,1,1427,17.7,25257.9,1,0.0129,1
ORD02840,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-02-27,9,9,1,1106,5.98,6613.88,1,0.0054,1
ORD02841,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-05-09,7,7,1,454,6.89,3128.06,1,0.0055,1
ORD02842,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-08-04,20,27,0,3165,23.97,75865.05,1,0.0188,1
ORD02843,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-03-05,6,6,1,2919,33.56,97961.64,1,0.0087,1
ORD02844,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-06-10,16,16,1,1609,24.65,39661.85,0,0.0145,1
ORD02845,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-06-18,10,10,1,2515,122.19,307307.85,1,0.0006,1
ORD02846,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-09-02,15,15,1,2463,46.55,114652.65,1,0.0065,1
ORD02847,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-11-03,16,16,1,889,68.97,61314.33,0,0.0654,1
ORD02848,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-06-09,3,3,1,770,29.98,23084.6,0,0.023,1
ORD02849,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-04-21,6,6,1,4981,103.51,515583.31,1,0.0148,1
ORD02850,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-12-03,8,22,0,656,57.18,37510.08,0,0.0623,1
ORD02851,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-11-23,7,7,1,3895,25.18,98076.1,1,0.0085,1
ORD02852,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-11-24,20,20,1,2938,46.19,135706.22,1,0.0142,1
ORD02853,SUP032,PharmaSupplier F1,Medical Devices,France,2024-06-15,8,8,1,2600,53.75,139750.0,1,0.0168,1
ORD02854,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-06-09,6,6,1,4215,15.48,65248.2,1,0.0074,1
ORD02855,SUP036,PharmaSupplier J1,OTC Medication,France,2024-02-04,4,4,1,527,169.57,89363.39,1,0.0127,1
ORD02856,SUP037,PharmaSupplier K1,Vaccines,France,2024-11-02,5,5,1,3820,21.36,81595.2,1,0.0094,1
ORD02857,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-11-22,9,9,1,1256,23.45,29453.2,1,0.0175,1
ORD02858,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-05-31,6,6,1,3878,34.12,132317.36,1,0.0116,1
ORD02859,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-10-19,17,17,1,2470,14.44,35666.8,1,0.0121,1
ORD02860,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-04-28,18,18,1,348,34.61,12044.28,1,0.0025,1
