product_id,category,warehouse,month,stock_level,units_sold,units_expired,total_stock_cost_eur,storage_cost_eur,waste_cost_eur,revenue_eur,reorder_triggered
PROD0012,Specialty Pharma,Cologne,2024-10,588,133,0,11136.72,270.48,0.0,3317.26,0
PROD0013,OTC Medication,Hamburg,2024-10,2291,1193,71,101422.57,3672.47,3143.17,63745.9,0
PROD0014,Prescription Drugs,Mannheim HQ,2024-10,774,431,2,2577.42,176.47,6.66,1792.55,0
PROD0015,OTC Medication,Cologne,2024-10,2625,1385,60,10972.5,425.25,250.8,7732.52,0
PROD0016,OTC Medication,Munich,2024-10,2102,556,95,35460.74,1233.87,1602.65,13586.08,0
PROD0017,Specialty Pharma,Hamburg,2024-10,1540,445,30,15122.8,1118.04,294.6,5044.48,0
PROD0018,OTC Medication,Hamburg,2024-10,1160,399,58,56004.8,1425.64,2800.24,22226.82,0
PROD0019,OTC Medication,Munich,2024-10,177,47,0,1971.78,133.1,0.0,708.87,1
PROD0020,Vitamins & Supplements,Frankfurt,2024-10,457,119,21,2778.56,221.64,127.68,919.59,0
PROD0021,Specialty Pharma,Mannheim HQ,2024-10,2642,1241,91,507924.5,30932.54,17494.75,320538.78,0
PROD0022,Specialty Pharma,Mannheim HQ,2024-10,149,65,6,3763.74,141.55,151.56,2032.4,1
PROD0023,Specialty Pharma,Berlin,2024-10,1296,287,24,46539.36,3644.35,861.84,14404.32,0
PROD0024,Specialty Pharma,Cologne,2024-10,2281,622,55,13663.19,688.86,329.45,4786.31,0
PROD0025,OTC Medication,Frankfurt,2024-10,531,277,24,9149.13,687.11,413.52,6175.68,0
PROD0026,Prescription Drugs,Berlin,2024-10,824,487,1,31171.92,2266.82,37.83,24799.27,0
PROD0027,OTC Medication,Mannheim HQ,2024-10,776,261,10,6456.32,162.18,83.2,2767.24,0
PROD0028,Vaccines,Munich,2024-10,210,23,1,10915.8,650.37,51.98,1601.2,0
PROD0029,Vaccines,Hamburg,2024-10,635,238,23,10229.85,796.29,370.53,5431.37,0
PROD0030,Specialty Pharma,Hamburg,2024-10,1143,68,14,26677.62,2125.98,326.76,1954.4,0
PROD0031,Vitamins & Supplements,Munich,2024-10,1240,330,60,19951.6,668.36,965.4,7649.57,0
PROD0032,Vaccines,Mannheim HQ,2024-10,217,96,9,66345.58,1609.49,2751.66,42014.33,0
PROD0033,Prescription Drugs,Mannheim HQ,2024-10,3418,1011,70,111358.44,5663.63,2280.6,44452.96,0
PROD0034,OTC Medication,Munich,2024-10,3628,1661,95,33776.68,2140.52,884.45,18548.19,0
PROD0035,OTC Medication,Hamburg,2024-10,351,116,4,31189.86,979.99,355.44,14288.82,1
PROD0036,Medical Devices,Hamburg,2024-10,455,49,10,3480.75,166.98,76.5,533.43,0
PROD0037,Prescription Drugs,Cologne,2024-10,1339,631,55,56974.45,2299.06,2340.25,37902.07,0
PROD0038,OTC Medication,Hamburg,2024-10,1217,342,59,3833.55,109.53,185.85,1376.4,0
PROD0039,OTC Medication,Hamburg,2024-10,232,43,2,1561.36,106.95,13.46,343.64,0
PROD0040,Specialty Pharma,Mannheim HQ,2024-10,99,41,1,4152.06,324.42,41.94,2088.62,1
PROD0041,Vitamins & Supplements,Munich,2024-10,2668,1346,75,214320.44,15405.03,6024.75,138601.47,0
PROD0042,Prescription Drugs,Berlin,2024-10,218,53,7,8868.24,670.35,284.76,2678.21,0
PROD0043,Specialty Pharma,Frankfurt,2024-10,1908,816,38,54988.56,3283.67,1095.16,30862.81,0
PROD0044,Medical Devices,Mannheim HQ,2024-10,2844,1628,83,65611.08,3591.97,1914.81,47387.24,0
PROD0045,Prescription Drugs,Frankfurt,2024-10,293,173,6,1646.66,79.99,33.72,1213.26,0
PROD0046,Vaccines,Munich,2024-10,591,138,17,8250.36,199.17,237.32,2345.62,0
PROD0047,Vitamins & Supplements,Frankfurt,2024-10,47,27,0,895.35,31.16,0.0,741.09,1
PROD0048,Vitamins & Supplements,Frankfurt,2024-10,1268,361,44,149307.0,8049.26,5181.0,51665.98,0
PROD0049,Specialty Pharma,Berlin,2024-10,738,379,3,36914.76,1267.15,150.06,21820.12,0
PROD0050,Vitamins & Supplements,Mannheim HQ,2024-10,679,221,8,2709.21,55.68,31.92,1188.23,0
PROD0051,Prescription Drugs,Munich,2024-10,207,28,7,10114.02,509.22,342.02,1670.49,1
PROD0052,OTC Medication,Berlin,2024-10,2826,313,118,58950.36,1737.99,2461.48,8477.46,0
PROD0053,Vaccines,Frankfurt,2024-10,972,297,34,14288.4,292.57,499.8,5862.36,0
PROD0054,OTC Medication,Mannheim HQ,2024-10,1073,374,35,74026.27,5432.6,2414.65,32157.24,0
PROD0055,Medical Devices,Munich,2024-10,1515,587,41,172876.65,10901.94,4678.51,80465.54,0
PROD0056,Vaccines,Berlin,2024-10,2441,1389,39,247126.84,18366.08,3948.36,168900.58,0
PROD0057,Medical Devices,Mannheim HQ,2024-10,1606,163,40,19432.6,777.3,484.0,2328.14,0
PROD0058,OTC Medication,Hamburg,2024-10,227,84,5,5186.95,275.35,114.25,2489.03,1
PROD0059,Prescription Drugs,Cologne,2024-10,2552,192,114,125762.56,9335.22,5617.92,11069.96,0
PROD0060,Vaccines,Munich,2024-10,1479,73,67,157912.83,7230.83,7153.59,10954.79,0
PROD0061,Prescription Drugs,Munich,2024-10,308,112,9,5738.04,349.58,167.67,2774.68,0
PROD0062,Vaccines,Munich,2024-10,775,249,29,20537.5,1551.55,768.5,8196.5,0
PROD0063,OTC Medication,Mannheim HQ,2024-10,2156,491,97,18929.68,582.12,851.66,5431.13,0
PROD0064,Specialty Pharma,Munich,2024-10,341,111,4,2687.08,96.84,31.52,1083.96,0
PROD0065,Vitamins & Supplements,Munich,2024-10,2280,625,14,200184.0,13812.24,1229.2,76823.91,0
PROD0066,OTC Medication,Mannheim HQ,2024-10,1998,263,45,336842.82,20075.9,7586.55,58712.79,0
PROD0067,Prescription Drugs,Berlin,2024-10,4876,1901,51,148084.12,8664.65,1548.87,70895.84,0
PROD0068,Medical Devices,Mannheim HQ,2024-10,2540,436,9,280441.4,20368.26,993.69,60173.98,0
PROD0069,Prescription Drugs,Frankfurt,2024-10,4136,2111,136,211390.96,9740.28,6950.96,125057.46,0
PROD0070,Prescription Drugs,Frankfurt,2024-10,1005,147,33,15346.35,482.4,503.91,2728.04,0
PROD0071,Prescription Drugs,Frankfurt,2024-10,458,243,2,23399.22,1432.62,102.18,16840.95,0
PROD0072,Prescription Drugs,Berlin,2024-10,1190,679,33,249531.1,14320.46,6919.77,202966.73,0
PROD0073,Vaccines,Cologne,2024-10,949,457,2,30102.28,1339.99,63.44,18901.3,0
PROD0074,Vaccines,Munich,2024-10,1234,567,56,267161.0,12082.09,12124.0,147616.53,0
PROD0075,Vaccines,Berlin,2024-10,2382,159,45,3406.26,150.07,64.35,315.66,0
PROD0076,OTC Medication,Frankfurt,2024-10,2109,1132,60,187258.11,10561.87,5327.4,121505.85,0
PROD0077,Vitamins & Supplements,Munich,2024-10,485,242,5,17828.6,903.55,183.8,11073.56,0
PROD0078,Medical Devices,Cologne,2024-10,304,100,5,7031.52,407.66,115.65,2744.76,0
PROD0079,Specialty Pharma,Munich,2024-10,739,176,26,27320.83,1868.93,961.22,8120.48,0
PROD0080,OTC Medication,Frankfurt,2024-10,2848,455,83,8686.4,615.17,253.15,1899.39,0
PROD0081,Specialty Pharma,Munich,2024-10,2127,1068,6,54110.88,3413.84,152.64,32072.95,0
PROD0082,OTC Medication,Cologne,2024-10,2536,239,45,128904.88,7897.1,2287.35,15519.02,0
PROD0083,OTC Medication,Cologne,2024-10,2126,405,37,414761.34,21185.59,7218.33,97481.55,0
PROD0084,Prescription Drugs,Munich,2024-10,1730,528,11,30759.4,2095.03,195.58,12866.66,0
PROD0085,Vitamins & Supplements,Cologne,2024-10,3863,1571,41,48480.65,3565.55,514.55,26177.93,0
PROD0086,Vitamins & Supplements,Cologne,2024-10,1719,622,8,31182.66,2234.7,145.12,16316.25,0
PROD0087,Specialty Pharma,Frankfurt,2024-10,1014,234,25,100720.62,4943.25,2483.25,27681.87,0
PROD0088,Prescription Drugs,Berlin,2024-10,4821,1072,227,236855.73,8070.35,11152.51,66509.46,0
PROD0089,Prescription Drugs,Munich,2024-10,1966,556,43,34483.64,1167.8,754.22,11369.14,0
PROD0090,Prescription Drugs,Hamburg,2024-10,732,314,1,44878.92,1788.28,61.31,26121.14,0
PROD0091,OTC Medication,Hamburg,2024-10,260,32,8,9674.6,718.64,297.68,1582.08,1
PROD0092,Vaccines,Hamburg,2024-10,1494,511,29,158199.66,3219.57,3070.81,71599.8,0
PROD0093,Vitamins & Supplements,Cologne,2024-10,4433,978,213,63214.58,4051.76,3037.38,19933.94,0
PROD0094,OTC Medication,Hamburg,2024-10,3014,717,41,67362.9,3309.37,916.35,18886.36,0
PROD0095,Specialty Pharma,Hamburg,2024-10,248,124,10,5131.12,385.64,206.9,3352.21,1
PROD0096,Vitamins & Supplements,Frankfurt,2024-10,3894,1197,43,22273.68,1331.75,245.96,9210.13,0
PROD0097,OTC Medication,Munich,2024-10,1704,303,65,80496.96,1852.25,3070.6,19795.07,0
PROD0098,Vitamins & Supplements,Berlin,2024-10,1314,654,58,59524.2,3909.15,2627.4,39250.32,0
PROD0099,Medical Devices,Hamburg,2024-10,1832,369,71,61042.24,1291.56,2365.72,17498.99,0
PROD0100,OTC Medication,Mannheim HQ,2024-10,597,271,10,14919.03,997.59,249.9,9078.48,0
PROD0101,OTC Medication,Mannheim HQ,2024-10,2912,1564,133,17646.72,1010.46,805.98,11258.97,0
PROD0102,Specialty Pharma,Frankfurt,2024-10,2327,247,107,46516.73,3576.6,2138.93,6555.56,0
PROD0103,Medical Devices,Frankfurt,2024-10,590,93,2,12950.5,731.01,43.9,2617.69,0
PROD0104,Medical Devices,Frankfurt,2024-10,2563,967,18,32421.95,697.14,227.7,17076.65,0
PROD0105,Vitamins & Supplements,Munich,2024-10,1276,561,24,34822.04,854.92,654.96,20542.38,0
PROD0106,Specialty Pharma,Mannheim HQ,2024-10,687,61,29,36946.86,2504.12,1559.62,3786.83,0
PROD0107,Medical Devices,Hamburg,2024-10,1498,788,74,477023.12,28473.98,23564.56,328402.13,0
PROD0108,Prescription Drugs,Hamburg,2024-10,3938,1095,84,160788.54,4233.35,3429.72,62291.3,0
PROD0109,Specialty Pharma,Hamburg,2024-10,1280,231,54,57740.8,1765.12,2435.94,13535.09,0
PROD0110,Vaccines,Hamburg,2024-10,747,287,25,22626.63,1083.15,757.25,12558.35,0
PROD0111,OTC Medication,Berlin,2024-10,646,62,11,2138.26,155.69,36.41,280.71,0
PROD0112,Vaccines,Cologne,2024-10,2765,80,53,88701.2,3790.82,1700.24,3358.0,0
PROD0113,OTC Medication,Munich,2024-10,1511,790,55,53791.6,2221.17,1958.0,39505.12,0
PROD0114,Vaccines,Berlin,2024-10,306,40,7,194750.64,10389.31,4455.08,33933.11,0
PROD0115,OTC Medication,Hamburg,2024-10,4228,2226,20,111154.12,5479.49,525.8,72129.59,0
PROD0116,Specialty Pharma,Hamburg,2024-10,1426,610,1,67806.3,3179.98,47.55,41079.11,0
PROD0117,OTC Medication,Cologne,2024-10,304,178,5,9655.04,334.1,158.8,7914.7,0
PROD0118,Vaccines,Berlin,2024-10,1932,978,73,15745.8,716.77,594.95,9278.68,0
PROD0119,Specialty Pharma,Berlin,2024-10,701,95,35,91480.5,3512.71,4567.5,17461.05,0
PROD0120,Medical Devices,Cologne,2024-10,1806,445,28,147441.84,7689.95,2285.92,50750.33,0
PROD0121,Specialty Pharma,Berlin,2024-10,1707,111,80,146050.92,9270.72,6844.8,13283.85,0
PROD0122,Prescription Drugs,Berlin,2024-10,422,210,16,4692.64,157.83,177.92,3062.7,0
PROD0123,Specialty Pharma,Munich,2024-10,250,138,11,44570.0,1625.0,1961.08,28380.78,1
PROD0124,Specialty Pharma,Cologne,2024-10,377,69,4,2322.32,167.39,24.64,574.65,0
PROD0125,Vaccines,Hamburg,2024-10,92,27,0,6161.24,300.2,0.0,2391.7,1
PROD0126,Medical Devices,Mannheim HQ,2024-10,956,101,0,438584.12,30405.58,0.0,56742.13,0
PROD0127,Vaccines,Cologne,2024-10,2413,277,109,24347.17,564.64,1099.81,3695.04,0
PROD0128,Prescription Drugs,Mannheim HQ,2024-10,2122,649,17,35607.16,1905.56,285.26,14635.32,0
PROD0129,Vaccines,Hamburg,2024-10,1535,377,15,57286.2,4268.84,559.8,17207.24,0
PROD0130,Medical Devices,Frankfurt,2024-10,1093,63,36,19783.3,466.71,651.6,1331.55,0
PROD0131,Specialty Pharma,Berlin,2024-10,1173,355,52,6040.95,360.11,267.8,2395.93,0
PROD0132,Vaccines,Munich,2024-10,1028,534,45,36966.88,745.3,1618.2,22791.71,0
PROD0133,Medical Devices,Munich,2024-10,1364,355,7,12630.64,470.58,64.82,4647.57,0
PROD0134,Prescription Drugs,Munich,2024-10,788,128,29,46066.48,3475.08,1695.34,9069.07,0
PROD0135,Vitamins & Supplements,Frankfurt,2024-10,235,135,5,2582.65,86.48,54.95,2121.32,0
PROD0136,Prescription Drugs,Munich,2024-10,2390,1036,26,508376.9,34344.3,5530.46,278486.07,0
PROD0137,Vitamins & Supplements,Hamburg,2024-10,3387,306,112,43827.78,2685.89,1449.28,4647.27,0
PROD0138,Vaccines,Hamburg,2024-10,2962,734,130,66645.0,1655.76,2925.0,22562.58,0
PROD0139,Vaccines,Mannheim HQ,2024-10,380,165,7,33402.0,851.2,615.3,17588.33,0
PROD0140,Specialty Pharma,Frankfurt,2024-10,2127,143,90,16080.12,359.46,680.4,1245.55,0
PROD0141,Specialty Pharma,Berlin,2024-10,2871,1135,82,124917.21,3858.62,3567.82,71242.54,0
PROD0142,Prescription Drugs,Berlin,2024-10,1077,112,23,171189.15,7617.62,3655.85,23852.74,0
PROD0143,OTC Medication,Hamburg,2024-10,1389,481,31,6681.09,411.14,149.11,2720.31,0
PROD0144,Vaccines,Hamburg,2024-10,791,460,24,32692.03,826.59,991.92,26542.82,0
PROD0145,Vitamins & Supplements,Mannheim HQ,2024-10,1123,618,31,50793.29,3020.87,1402.13,36908.84,0
PROD0146,Prescription Drugs,Frankfurt,2024-10,1647,375,14,139369.14,5812.26,1184.68,37456.36,0
PROD0147,Prescription Drugs,Berlin,2024-10,2514,524,50,18880.14,998.06,375.5,5654.77,0
PROD0148,Prescription Drugs,Cologne,2024-10,1462,63,17,9926.98,561.41,115.43,599.52,0
PROD0149,Medical Devices,Mannheim HQ,2024-10,573,261,15,35497.35,1886.32,929.25,19475.71,0
PROD0150,Vitamins & Supplements,Cologne,2024-10,323,60,13,15274.67,1068.16,614.77,4111.48,1
PROD0151,Vaccines,Berlin,2024-10,1694,439,0,75772.62,3404.94,0.0,24603.21,0
PROD0152,Vitamins & Supplements,Munich,2024-10,665,171,11,33376.35,1435.73,552.09,11211.92,0
PROD0153,Prescription Drugs,Hamburg,2024-10,286,85,4,4187.04,169.03,58.56,1456.7,0
PROD0154,Medical Devices,Berlin,2024-10,3569,333,8,156179.44,10971.11,350.08,20663.07,0
PROD0155,OTC Medication,Frankfurt,2024-10,3949,1344,162,185879.43,9118.24,7625.34,89673.56,0
PROD0156,Vitamins & Supplements,Berlin,2024-10,1542,568,38,21665.1,1563.59,533.9,10158.08,0
PROD0157,OTC Medication,Mannheim HQ,2024-10,1292,63,47,401463.16,15693.92,14604.31,28169.86,0
PROD0158,Vitamins & Supplements,Cologne,2024-10,110,32,5,6432.8,507.21,292.4,2466.57,0
PROD0159,Vaccines,Berlin,2024-10,60,24,3,475.8,34.32,23.79,274.83,1
PROD0160,Vitamins & Supplements,Cologne,2024-10,111,36,1,8081.91,231.55,72.81,3396.98,0
PROD0161,Medical Devices,Frankfurt,2024-10,1097,452,8,11277.16,694.4,82.24,6644.99,0
PROD0162,Specialty Pharma,Hamburg,2024-10,4418,439,67,376236.88,29061.6,5705.72,50101.01,0
PROD0163,Prescription Drugs,Mannheim HQ,2024-10,637,252,7,84721.0,2887.52,931.0,43861.07,0
PROD0164,Vitamins & Supplements,Cologne,2024-10,1323,255,40,16365.51,1018.71,494.8,4379.1,0
PROD0165,Specialty Pharma,Mannheim HQ,2024-10,188,93,6,19781.36,450.26,631.32,12941.66,1
PROD0166,Medical Devices,Munich,2024-10,260,127,7,14128.4,489.58,380.38,8768.91,1
PROD0167,OTC Medication,Mannheim HQ,2024-10,197,92,2,17495.57,989.73,177.62,9820.47,1
PROD0168,Vitamins & Supplements,Munich,2024-10,2339,589,78,754374.28,25595.68,25156.56,247474.87,0
PROD0169,Specialty Pharma,Hamburg,2024-10,617,183,24,15221.39,1127.26,592.08,6493.25,0
PROD0170,Vitamins & Supplements,Frankfurt,2024-10,659,381,15,8830.6,335.43,201.0,7144.23,0
PROD0171,Vitamins & Supplements,Munich,2024-10,1398,570,58,15923.22,1273.58,660.62,7730.61,0
PROD0172,Vitamins & Supplements,Berlin,2024-10,2040,272,58,25377.6,1383.12,721.52,4161.13,0
PROD0173,Medical Devices,Frankfurt,2024-10,1790,63,82,54040.1,3886.09,2475.58,2739.5,0
PROD0174,Medical Devices,Frankfurt,2024-10,1837,265,13,91611.19,6240.29,648.31,18201.35,0
PROD0175,Vaccines,Cologne,2024-10,739,417,2,34112.24,2228.82,92.32,23308.82,0
PROD0176,Specialty Pharma,Mannheim HQ,2024-10,886,86,32,79172.96,3050.5,2859.52,9975.27,0
PROD0177,Specialty Pharma,Mannheim HQ,2024-10,2462,982,56,82821.68,6177.16,1883.84,44450.2,0
PROD0178,OTC Medication,Munich,2024-10,3102,1068,56,587735.94,39491.56,10610.32,277162.08,0
PROD0179,Medical Devices,Berlin,2024-10,1109,434,18,26726.9,2000.64,433.8,14416.13,0
PROD0180,Specialty Pharma,Mannheim HQ,2024-10,1902,48,32,1647664.56,79252.54,27720.96,48994.91,0
PROD0181,Specialty Pharma,Cologne,2024-10,135,58,0,9471.6,746.28,0.0,5439.84,1
PROD0182,Vitamins & Supplements,Berlin,2024-10,580,198,6,6867.2,358.44,71.04,3056.51,0
PROD0183,Vaccines,Cologne,2024-10,1913,67,23,17523.08,1339.1,210.68,806.11,0
PROD0184,Vitamins & Supplements,Frankfurt,2024-10,1729,156,44,102149.32,7462.36,2599.52,11330.3,0
PROD0185,Specialty Pharma,Cologne,2024-10,874,516,2,22138.42,1536.49,50.66,18653.24,0
PROD0186,Prescription Drugs,Mannheim HQ,2024-10,289,63,13,22544.89,1730.82,1014.13,6934.38,1
PROD0187,Prescription Drugs,Frankfurt,2024-10,815,332,2,47620.45,1339.86,116.86,26522.92,0
PROD0188,Vitamins & Supplements,Cologne,2024-10,921,481,29,27943.14,1777.53,879.86,17369.01,0
PROD0189,Vitamins & Supplements,Hamburg,2024-10,1132,306,4,13572.68,1035.78,47.96,4240.94,0
PROD0190,OTC Medication,Hamburg,2024-10,2947,1433,126,15854.86,1220.06,677.88,10460.61,0
PROD0191,Vaccines,Berlin,2024-10,630,71,13,12209.4,288.54,251.94,1648.24,0
PROD0192,Vitamins & Supplements,Cologne,2024-10,410,219,7,37941.4,1241.89,647.78,28414.44,0
PROD0193,Medical Devices,Munich,2024-10,350,35,15,14987.0,1007.3,642.3,2044.79,0
PROD0194,Vaccines,Munich,2024-10,384,45,4,2853.12,113.28,29.72,398.97,1
PROD0195,Medical Devices,Munich,2024-10,336,159,14,13695.36,718.03,570.64,7507.72,0
PROD0196,OTC Medication,Berlin,2024-10,2460,992,19,129346.8,8718.24,999.02,71631.63,0
PROD0197,Prescription Drugs,Berlin,2024-10,682,314,26,7822.54,180.73,298.22,4362.98,0
PROD0198,Specialty Pharma,Hamburg,2024-10,519,211,2,20666.58,969.49,79.64,12162.4,0
PROD0199,Vitamins & Supplements,Munich,2024-10,2656,315,47,94314.56,7237.6,1668.97,13835.35,0
PROD0200,Medical Devices,Cologne,2024-10,1232,730,41,10348.8,805.73,344.4,8290.68,0
PROD0201,Vitamins & Supplements,Mannheim HQ,2024-10,396,127,3,20144.52,995.54,152.61,7638.66,0
PROD0202,Medical Devices,Munich,2024-10,606,38,6,39335.46,941.72,389.46,3062.61,0
PROD0203,Specialty Pharma,Hamburg,2024-10,3635,426,176,441543.45,35179.53,21378.72,65430.24,0
PROD0204,Vaccines,Hamburg,2024-10,345,141,0,40461.6,1049.84,0.0,19757.67,1
PROD0205,Vitamins & Supplements,Munich,2024-10,1762,938,88,11171.08,500.41,557.92,8003.6,0
PROD0206,Specialty Pharma,Berlin,2024-10,234,139,2,2515.5,114.66,21.5,2067.61,1
PROD0207,Specialty Pharma,Mannheim HQ,2024-10,178,96,5,10936.32,278.57,307.2,8162.16,0
PROD0208,Prescription Drugs,Cologne,2024-10,409,120,13,25092.15,1062.99,797.55,10059.68,0
PROD0209,Vaccines,Frankfurt,2024-10,417,166,11,25620.48,1019.15,675.84,12330.42,0
PROD0210,Specialty Pharma,Cologne,2024-10,2405,1214,3,8109804.3,187229.25,10116.18,4719985.02,0
PROD0211,Medical Devices,Frankfurt,2024-10,4001,1968,154,262865.7,13259.31,10117.8,160832.84,0
PROD0212,OTC Medication,Berlin,2024-10,299,44,7,38681.63,2735.55,905.59,6961.76,0
PROD0213,Vaccines,Hamburg,2024-10,523,308,0,54412.92,3847.71,0.0,37100.88,0
PROD0214,Vaccines,Cologne,2024-10,1983,462,78,143489.88,5171.66,5644.08,43073.09,0
PROD0215,Medical Devices,Mannheim HQ,2024-10,945,55,41,21432.6,662.44,929.88,1603.46,0
PROD0216,Prescription Drugs,Cologne,2024-10,1360,115,13,111968.8,6492.64,1070.29,11468.13,0
PROD0217,OTC Medication,Hamburg,2024-10,1678,599,5,21981.8,1038.68,65.5,10773.58,0
PROD0218,Specialty Pharma,Frankfurt,2024-10,1031,97,41,25692.52,1433.09,1021.72,3062.53,0
PROD0219,Vaccines,Cologne,2024-10,777,115,7,14374.5,357.42,129.5,2462.55,0
PROD0220,Vitamins & Supplements,Hamburg,2024-10,2297,667,111,83909.41,3764.78,4054.83,34760.2,0
PROD0221,Prescription Drugs,Hamburg,2024-10,2437,854,101,1297702.5,34588.34,53782.5,538230.92,0
PROD0222,Specialty Pharma,Mannheim HQ,2024-10,546,76,18,1921.92,63.88,63.36,321.07,0
PROD0223,OTC Medication,Munich,2024-10,379,141,0,28595.55,1888.56,0.0,13685.69,0
PROD0224,Prescription Drugs,Hamburg,2024-10,1312,270,52,6271.36,406.72,248.56,1505.02,0
PROD0225,Vaccines,Munich,2024-10,635,135,19,11938.0,596.9,357.2,3141.89,0
PROD0226,Specialty Pharma,Hamburg,2024-10,784,114,23,95906.72,2025.86,2813.59,16640.85,0
PROD0227,Vaccines,Frankfurt,2024-10,1425,426,1,50972.25,2255.78,35.77,18182.33,0
PROD0228,Vitamins & Supplements,Berlin,2024-10,883,129,37,8026.47,242.83,336.33,1443.44,0
PROD0229,Prescription Drugs,Mannheim HQ,2024-10,801,92,1,11246.04,389.29,14.04,1711.48,0
PROD0230,Prescription Drugs,Berlin,2024-10,734,399,28,54939.9,3557.7,2095.8,41493.17,0
PROD0231,Prescription Drugs,Cologne,2024-10,2017,389,48,27794.26,746.29,661.44,7156.74,0
PROD0232,Medical Devices,Cologne,2024-10,477,113,13,20482.38,1411.44,558.22,6513.94,0
PROD0233,Medical Devices,Munich,2024-10,2962,666,24,103610.76,5817.37,839.52,28361.26,0
PROD0234,Vitamins & Supplements,Frankfurt,2024-10,723,260,26,10953.45,514.05,393.9,4623.09,0
PROD0235,Specialty Pharma,Munich,2024-10,2045,634,92,887243.7,41155.62,39915.12,362306.85,0
PROD0236,Medical Devices,Mannheim HQ,2024-10,1201,296,60,85102.86,3499.71,4251.6,26291.27,0
PROD0237,Vitamins & Supplements,Mannheim HQ,2024-10,779,319,34,2266.89,95.82,98.94,1165.21,0
PROD0238,Vaccines,Frankfurt,2024-10,557,38,4,23070.94,993.69,165.68,1860.0,0
PROD0239,Vitamins & Supplements,Cologne,2024-10,1050,347,34,15718.5,491.4,508.98,6879.88,0
PROD0240,OTC Medication,Hamburg,2024-10,1068,113,10,98362.8,2578.15,921.0,14483.08,0
PROD0241,Vaccines,Munich,2024-10,4564,1677,193,58373.56,1305.3,2468.47,29190.48,0
PROD0242,Vaccines,Munich,2024-10,3124,1262,137,90158.64,3770.67,3953.82,51553.24,0
PROD0243,Medical Devices,Frankfurt,2024-10,1086,510,35,65920.2,1525.83,2124.5,39575.06,0
PROD0244,Prescription Drugs,Cologne,2024-10,1262,710,53,118110.58,5101.0,4960.27,78945.98,0
PROD0245,Medical Devices,Frankfurt,2024-10,2002,796,7,15695.68,938.94,54.88,8876.41,0
PROD0246,OTC Medication,Cologne,2024-10,2216,1096,34,49128.72,3747.26,753.78,30217.11,0
PROD0247,Specialty Pharma,Munich,2024-10,1108,44,32,20752.84,1249.82,599.36,1132.97,0
PROD0248,Vaccines,Mannheim HQ,2024-10,1874,201,72,28334.88,1182.49,1088.64,3594.86,0
PROD0249,Vitamins & Supplements,Munich,2024-10,177,82,4,48761.73,3900.9,1101.96,30178.52,0
PROD0250,Prescription Drugs,Frankfurt,2024-10,2357,287,10,126900.88,8895.32,538.4,19796.51,0
PROD0251,Vaccines,Frankfurt,2024-10,160,26,6,1166.4,49.76,43.74,250.46,0
PROD0252,Specialty Pharma,Mannheim HQ,2024-10,2305,432,50,229647.15,10254.94,4981.5,57345.8,0
PROD0253,Specialty Pharma,Munich,2024-10,1279,222,41,540594.93,28132.88,17329.47,135484.55,0
PROD0254,OTC Medication,Cologne,2024-10,1284,573,34,146786.88,11277.37,3886.88,85350.76,0
PROD0255,Vitamins & Supplements,Frankfurt,2024-10,787,249,2,4210.45,189.67,10.7,1733.46,0
PROD0256,Vaccines,Berlin,2024-10,728,134,36,13482.56,311.58,666.72,3572.72,0
PROD0257,Vaccines,Cologne,2024-10,937,346,17,141918.02,10040.89,2574.82,67052.82,0
PROD0258,OTC Medication,Hamburg,2024-10,843,385,0,11945.31,887.68,0.0,6549.0,0
PROD0259,Prescription Drugs,Hamburg,2024-10,301,71,15,16979.41,1240.72,846.15,5430.51,0
PROD0260,Vitamins & Supplements,Berlin,2024-10,727,27,22,60988.03,2082.86,1845.58,3218.15,0
PROD0261,Prescription Drugs,Mannheim HQ,2024-10,230,132,3,2504.7,176.18,32.67,1981.44,1
PROD0262,OTC Medication,Berlin,2024-10,207,27,0,6381.81,479.0,0.0,961.81,1
PROD0263,Specialty Pharma,Hamburg,2024-10,2154,791,31,1464.72,84.01,21.08,746.57,0
PROD0264,OTC Medication,Frankfurt,2024-10,3206,1482,103,31066.14,2372.44,998.07,18468.15,0
